,Path,Length,Shruti,Stroke
6923,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230950__akshaylaya__thi-e-192.wav,5633.0,E,thi
6924,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230951__akshaylaya__thi-e-193.wav,6401.0,E,thi
6925,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230952__akshaylaya__thi-e-194.wav,10753.0,E,thi
6926,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230953__akshaylaya__thi-e-195.wav,11009.0,E,thi
6927,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230954__akshaylaya__thi-e-196.wav,6737.0,E,thi
6928,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230955__akshaylaya__thi-e-197.wav,6401.0,E,thi
6929,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230956__akshaylaya__thi-e-198.wav,6657.0,E,thi
6930,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230957__akshaylaya__thi-e-199.wav,6657.0,E,thi
6931,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230958__akshaylaya__thi-e-200.wav,5889.0,E,thi
6932,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230959__akshaylaya__thi-e-201.wav,5377.0,E,thi
6933,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230960__akshaylaya__thi-e-202.wav,6657.0,E,thi
6934,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230961__akshaylaya__thi-e-203.wav,6657.0,E,thi
6935,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230962__akshaylaya__thi-e-204.wav,6145.0,E,thi
6936,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230963__akshaylaya__thi-e-205.wav,7169.0,E,thi
6937,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230964__akshaylaya__thi-e-206.wav,5187.0,E,thi
6938,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230965__akshaylaya__thi-e-207.wav,6657.0,E,thi
6939,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230966__akshaylaya__thi-e-208.wav,6913.0,E,thi
6940,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230967__akshaylaya__thi-e-209.wav,7169.0,E,thi
6941,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230968__akshaylaya__thi-e-210.wav,5741.0,E,thi
6942,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230969__akshaylaya__thi-e-211.wav,5889.0,E,thi
6943,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230970__akshaylaya__thi-e-212.wav,5889.0,E,thi
6944,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230971__akshaylaya__thi-e-213.wav,6657.0,E,thi
6945,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230972__akshaylaya__thi-e-214.wav,6401.0,E,thi
6946,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230973__akshaylaya__thi-e-215.wav,5908.0,E,thi
6947,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230974__akshaylaya__thi-e-216.wav,6657.0,E,thi
6948,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230975__akshaylaya__thi-e-217.wav,6657.0,E,thi
6949,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230976__akshaylaya__thi-e-218.wav,6657.0,E,thi
6950,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230977__akshaylaya__thi-e-219.wav,5749.0,E,thi
6951,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230978__akshaylaya__thi-e-220.wav,6913.0,E,thi
6952,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230979__akshaylaya__thi-e-221.wav,6657.0,E,thi
6953,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230980__akshaylaya__thi-e-222.wav,6913.0,E,thi
6954,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230981__akshaylaya__thi-e-223.wav,4153.0,E,thi
6955,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230982__akshaylaya__thi-e-224.wav,5377.0,E,thi
6956,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230983__akshaylaya__thi-e-225.wav,4725.0,E,thi
6957,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230984__akshaylaya__thi-e-226.wav,5121.0,E,thi
6958,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230985__akshaylaya__thi-e-227.wav,5121.0,E,thi
6959,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230986__akshaylaya__thi-e-228.wav,5121.0,E,thi
6960,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230987__akshaylaya__thi-e-229.wav,5121.0,E,thi
6961,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230988__akshaylaya__thi-e-230.wav,5377.0,E,thi
6962,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230989__akshaylaya__thi-e-231.wav,4430.0,E,thi
6963,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230990__akshaylaya__thi-e-232.wav,4865.0,E,thi
6964,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230991__akshaylaya__thi-e-233.wav,4865.0,E,thi
6965,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230992__akshaylaya__thi-e-234.wav,4865.0,E,thi
6966,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230993__akshaylaya__thi-e-235.wav,5633.0,E,thi
6967,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230994__akshaylaya__thi-e-236.wav,4609.0,E,thi
6968,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230995__akshaylaya__thi-e-237.wav,4865.0,E,thi
6969,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230996__akshaylaya__thi-e-238.wav,5042.0,E,thi
6970,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230997__akshaylaya__thi-e-239.wav,6145.0,E,thi
6971,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230998__akshaylaya__thi-e-240.wav,6401.0,E,thi
6972,/content/gdrive/My Drive/mridangam_stroke_1.0/E/230999__akshaylaya__thi-e-241.wav,7681.0,E,thi
6973,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231000__akshaylaya__thi-e-242.wav,5947.0,E,thi
6974,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231001__akshaylaya__thi-e-243.wav,10753.0,E,thi
6975,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231002__akshaylaya__thi-e-244.wav,5633.0,E,thi
6976,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231003__akshaylaya__thi-e-245.wav,4865.0,E,thi
6977,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231004__akshaylaya__thi-e-246.wav,5377.0,E,thi
6978,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231005__akshaylaya__thi-e-247.wav,5377.0,E,thi
6979,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231006__akshaylaya__thi-e-248.wav,5377.0,E,thi
6980,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231007__akshaylaya__thi-e-249.wav,23809.0,E,thi
6981,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231008__akshaylaya__thi-e-250.wav,11265.0,E,thi
6982,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231009__akshaylaya__thi-e-251.wav,11265.0,E,thi
6983,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231010__akshaylaya__thi-e-252.wav,11777.0,E,thi
6984,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231011__akshaylaya__thi-e-253.wav,10753.0,E,thi
6985,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231012__akshaylaya__thi-e-254.wav,10497.0,E,thi
6986,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231013__akshaylaya__thi-e-255.wav,5377.0,E,thi
6987,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231014__akshaylaya__thi-e-256.wav,4865.0,E,thi
6988,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231015__akshaylaya__thi-e-257.wav,4865.0,E,thi
6989,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231016__akshaylaya__thi-e-258.wav,5121.0,E,thi
6990,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231017__akshaylaya__thi-e-259.wav,4373.0,E,thi
6991,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231018__akshaylaya__thi-e-260.wav,11009.0,E,thi
6992,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231019__akshaylaya__thi-e-261.wav,5121.0,E,thi
6993,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231020__akshaylaya__thi-e-262.wav,5889.0,E,thi
6994,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231021__akshaylaya__thi-e-263.wav,5377.0,E,thi
6995,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231022__akshaylaya__thi-e-264.wav,11777.0,E,thi
6996,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231023__akshaylaya__thi-e-265.wav,11521.0,E,thi
6997,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231024__akshaylaya__thi-e-266.wav,12033.0,E,thi
6998,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231025__akshaylaya__thi-e-267.wav,11265.0,E,thi
6999,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231026__akshaylaya__thi-e-268.wav,5121.0,E,thi
7000,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231027__akshaylaya__thi-e-269.wav,11521.0,E,thi
7001,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231028__akshaylaya__thi-e-270.wav,10152.0,E,thi
7002,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231029__akshaylaya__thi-e-271.wav,5377.0,E,thi
7003,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231030__akshaylaya__thi-e-272.wav,5633.0,E,thi
7004,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231031__akshaylaya__thi-e-273.wav,5889.0,E,thi
7005,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231032__akshaylaya__thi-e-274.wav,5889.0,E,thi
7006,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231033__akshaylaya__thi-e-275.wav,4451.0,E,thi
7007,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231034__akshaylaya__thi-e-276.wav,10497.0,E,thi
7008,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231035__akshaylaya__thi-e-277.wav,10753.0,E,thi
7009,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231036__akshaylaya__thi-e-278.wav,10753.0,E,thi
7010,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231037__akshaylaya__thi-e-279.wav,11009.0,E,thi
7011,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231038__akshaylaya__thi-e-280.wav,4353.0,E,thi
7012,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231039__akshaylaya__thi-e-281.wav,11009.0,E,thi
7013,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231040__akshaylaya__thi-e-282.wav,9255.0,E,thi
7014,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231041__akshaylaya__thi-e-283.wav,10497.0,E,thi
7015,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231042__akshaylaya__thi-e-284.wav,11009.0,E,thi
7016,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231043__akshaylaya__thi-e-285.wav,11009.0,E,thi
7017,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231044__akshaylaya__thi-e-286.wav,11009.0,E,thi
7018,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231045__akshaylaya__thi-e-287.wav,10241.0,E,thi
7019,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231046__akshaylaya__thi-e-288.wav,6236.0,E,thi
7020,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231047__akshaylaya__thi-e-289.wav,11009.0,E,thi
7021,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231048__akshaylaya__thi-e-290.wav,10497.0,E,thi
7022,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231049__akshaylaya__thi-e-291.wav,4609.0,E,thi
7023,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231050__akshaylaya__thi-e-292.wav,11009.0,E,thi
7024,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231051__akshaylaya__thi-e-293.wav,11009.0,E,thi
7025,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231052__akshaylaya__thi-e-294.wav,11009.0,E,thi
7026,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231053__akshaylaya__thi-e-295.wav,8176.0,E,thi
7027,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231054__akshaylaya__thi-e-296.wav,11265.0,E,thi
7028,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231055__akshaylaya__thi-e-297.wav,10753.0,E,thi
7029,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231056__akshaylaya__thi-e-298.wav,10497.0,E,thi
7030,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231057__akshaylaya__thi-e-299.wav,11009.0,E,thi
7031,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231058__akshaylaya__thi-e-300.wav,9729.0,E,thi
7032,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231059__akshaylaya__thi-e-301.wav,9729.0,E,thi
7033,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231060__akshaylaya__thi-e-302.wav,4865.0,E,thi
7034,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231061__akshaylaya__thi-e-303.wav,9473.0,E,thi
7035,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231062__akshaylaya__thi-e-304.wav,9729.0,E,thi
7036,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231063__akshaylaya__thi-e-305.wav,9473.0,E,thi
7037,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231064__akshaylaya__thi-e-306.wav,5889.0,E,thi
7038,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231065__akshaylaya__thi-e-307.wav,6145.0,E,thi
7039,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231066__akshaylaya__thi-e-308.wav,5377.0,E,thi
7040,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231067__akshaylaya__thi-e-309.wav,5889.0,E,thi
7041,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231068__akshaylaya__thi-e-310.wav,5633.0,E,thi
7042,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231069__akshaylaya__thi-e-311.wav,6145.0,E,thi
7043,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231070__akshaylaya__thi-e-312.wav,4425.0,E,thi
7044,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231071__akshaylaya__thi-e-313.wav,4865.0,E,thi
7045,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231072__akshaylaya__thi-e-314.wav,11265.0,E,thi
7046,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231073__akshaylaya__thi-e-315.wav,10753.0,E,thi
7047,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231074__akshaylaya__thi-e-316.wav,10497.0,E,thi
7048,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231075__akshaylaya__thi-e-317.wav,11521.0,E,thi
7049,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231076__akshaylaya__thi-e-318.wav,11265.0,E,thi
7050,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231077__akshaylaya__thi-e-319.wav,8830.0,E,thi
7051,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231078__akshaylaya__thi-e-320.wav,5633.0,E,thi
7052,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231079__akshaylaya__thi-e-321.wav,5523.0,E,thi
7053,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231080__akshaylaya__thi-e-322.wav,5889.0,E,thi
7054,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231081__akshaylaya__thi-e-323.wav,5218.0,E,thi
7055,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231082__akshaylaya__thi-e-324.wav,8449.0,E,thi
7056,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231083__akshaylaya__thi-e-325.wav,5633.0,E,thi
7057,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231084__akshaylaya__thi-e-326.wav,5377.0,E,thi
7058,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231085__akshaylaya__thi-e-327.wav,5121.0,E,thi
7059,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231086__akshaylaya__thi-e-328.wav,4799.0,E,thi
7060,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231087__akshaylaya__thi-e-329.wav,5121.0,E,thi
7061,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231088__akshaylaya__thi-e-330.wav,5121.0,E,thi
7062,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231089__akshaylaya__thi-e-331.wav,5121.0,E,thi
7063,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231090__akshaylaya__thi-e-332.wav,4865.0,E,thi
7064,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231091__akshaylaya__thi-e-333.wav,5377.0,E,thi
7065,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231092__akshaylaya__thi-e-334.wav,5633.0,E,thi
7066,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231093__akshaylaya__thi-e-335.wav,4609.0,E,thi
7067,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231094__akshaylaya__thi-e-336.wav,4865.0,E,thi
7068,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231095__akshaylaya__thi-e-337.wav,4865.0,E,thi
7069,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231096__akshaylaya__thi-e-338.wav,5121.0,E,thi
7070,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231097__akshaylaya__thi-e-339.wav,5121.0,E,thi
7071,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231098__akshaylaya__thi-e-340.wav,4609.0,E,thi
7072,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231099__akshaylaya__thi-e-341.wav,5121.0,E,thi
7073,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231100__akshaylaya__thi-e-342.wav,5377.0,E,thi
7074,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231101__akshaylaya__thi-e-343.wav,5121.0,E,thi
7075,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231102__akshaylaya__thi-e-344.wav,5377.0,E,thi
7076,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231103__akshaylaya__thi-e-345.wav,5121.0,E,thi
7077,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231104__akshaylaya__thom-e-001.wav,10497.0,E,thom
7078,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231105__akshaylaya__thom-e-002.wav,4609.0,E,thom
7079,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231106__akshaylaya__thom-e-003.wav,6913.0,E,thom
7080,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231107__akshaylaya__thom-e-004.wav,5889.0,E,thom
7081,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231108__akshaylaya__thom-e-005.wav,6401.0,E,thom
7082,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231109__akshaylaya__thom-e-006.wav,6401.0,E,thom
7083,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231110__akshaylaya__thom-e-007.wav,5121.0,E,thom
7084,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231111__akshaylaya__thom-e-008.wav,4865.0,E,thom
7085,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231112__akshaylaya__thom-e-009.wav,5121.0,E,thom
7086,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231113__akshaylaya__thom-e-010.wav,5377.0,E,thom
7087,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231114__akshaylaya__thom-e-011.wav,5889.0,E,thom
7088,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231115__akshaylaya__thom-e-012.wav,8193.0,E,thom
7089,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231116__akshaylaya__thom-e-013.wav,5633.0,E,thom
7090,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231117__akshaylaya__thom-e-014.wav,10241.0,E,thom
7091,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231118__akshaylaya__thom-e-015.wav,5377.0,E,thom
7092,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231119__akshaylaya__thom-e-016.wav,4865.0,E,thom
7093,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231120__akshaylaya__thom-e-017.wav,22017.0,E,thom
7094,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231121__akshaylaya__thom-e-018.wav,10497.0,E,thom
7095,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231122__akshaylaya__thom-e-019.wav,10497.0,E,thom
7096,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231123__akshaylaya__thom-e-020.wav,9729.0,E,thom
7097,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231124__akshaylaya__thom-e-021.wav,5889.0,E,thom
7098,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231125__akshaylaya__thom-e-022.wav,5121.0,E,thom
7099,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231126__akshaylaya__thom-e-023.wav,10241.0,E,thom
7100,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231127__akshaylaya__thom-e-024.wav,5121.0,E,thom
7101,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231128__akshaylaya__thom-e-025.wav,11009.0,E,thom
7102,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231129__akshaylaya__thom-e-026.wav,12033.0,E,thom
7103,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231130__akshaylaya__thom-e-027.wav,10753.0,E,thom
7104,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231131__akshaylaya__thom-e-028.wav,11777.0,E,thom
7105,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231132__akshaylaya__thom-e-029.wav,11265.0,E,thom
7106,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231133__akshaylaya__thom-e-030.wav,11521.0,E,thom
7107,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231134__akshaylaya__thom-e-031.wav,10753.0,E,thom
7108,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231135__akshaylaya__thom-e-032.wav,11265.0,E,thom
7109,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231136__akshaylaya__thom-e-033.wav,5377.0,E,thom
7110,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231137__akshaylaya__thom-e-034.wav,5633.0,E,thom
7111,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231138__akshaylaya__thom-e-035.wav,5633.0,E,thom
7112,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231139__akshaylaya__thom-e-036.wav,5377.0,E,thom
7113,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231140__akshaylaya__thom-e-037.wav,5377.0,E,thom
7114,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231141__akshaylaya__thom-e-038.wav,5633.0,E,thom
7115,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231142__akshaylaya__thom-e-039.wav,5377.0,E,thom
7116,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231143__akshaylaya__thom-e-040.wav,5633.0,E,thom
7117,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231144__akshaylaya__thom-e-041.wav,5633.0,E,thom
7118,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231145__akshaylaya__thom-e-042.wav,5121.0,E,thom
7119,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231146__akshaylaya__thom-e-043.wav,5377.0,E,thom
7120,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231147__akshaylaya__thom-e-044.wav,5121.0,E,thom
7121,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231148__akshaylaya__thom-e-045.wav,5377.0,E,thom
7122,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231149__akshaylaya__thom-e-046.wav,5121.0,E,thom
7123,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231150__akshaylaya__thom-e-047.wav,5121.0,E,thom
7124,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231151__akshaylaya__thom-e-048.wav,10497.0,E,thom
7125,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231152__akshaylaya__thom-e-049.wav,5633.0,E,thom
7126,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231153__akshaylaya__thom-e-050.wav,5377.0,E,thom
7127,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231154__akshaylaya__thom-e-051.wav,5121.0,E,thom
7128,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231155__akshaylaya__thom-e-052.wav,9985.0,E,thom
7129,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231156__akshaylaya__thom-e-053.wav,9985.0,E,thom
7130,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231157__akshaylaya__thom-e-054.wav,10497.0,E,thom
7131,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231158__akshaylaya__thom-e-055.wav,9473.0,E,thom
7132,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231159__akshaylaya__thom-e-056.wav,10241.0,E,thom
7133,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231160__akshaylaya__thom-e-057.wav,10241.0,E,thom
7134,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231161__akshaylaya__thom-e-058.wav,8961.0,E,thom
7135,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231162__akshaylaya__thom-e-059.wav,4865.0,E,thom
7136,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231163__akshaylaya__thom-e-060.wav,8193.0,E,thom
7137,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231164__akshaylaya__thom-e-061.wav,8193.0,E,thom
7138,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231165__akshaylaya__thom-e-062.wav,8705.0,E,thom
7139,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231166__akshaylaya__thom-e-063.wav,8705.0,E,thom
7140,/content/gdrive/My Drive/mridangam_stroke_1.0/E/231167__akshaylaya__thom-e-064.wav,8449.0,E,thom
